,Temperature,Humidity,Sound_speed_20,0.05,0.5,0.9500000000000001,1.4000000000000001,1.85,2.3,2.75,3.1999999999999997,3.65,4.1,4.55,5.0
122,34.0,25.0,357.3512252042007,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334
123,36.0,25.0,355.30132130196586,37.693204129189006,39.47587115477783,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,48.227632600028514,48.976246630114034,49.73648103084244
124,38.0,25.0,352.76613445109274,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
125,40.0,25.0,360.88379705400985,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334
126,0.0,30.0,341.0883890727964,37.11705419138145,40.08863585839502,42.63629909197568,43.97021721136937,71.98207897447516,74.23410838276291,76.55659472322108,78.95174230955568,81.42182441957257,85.27259818395133,87.94043442273875,90.69173651513641
127,2.0,30.0,334.76042995081065,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
128,4.0,30.0,338.99086800110695,38.27829736161054,43.97021721136937,51.29253525353195,93.52911577162043,97.95249326022807,104.17744854676172,109.1044295934718,116.03809889760873,123.41240814824702,131.25536034840516,139.59673811319595,150.77281651675608
129,6.0,30.0,338.2109331860851,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,42.63629909197568,43.97021721136937,45.345868257568206,46.04975006461351,49.73648103084244,0.0,0.0,0.0
130,8.0,30.0,342.38067140772023,37.693204129189006,41.342847853623134,43.29812157776688,44.65274545784855,46.76455788581021,51.29253525353195,104.17744854676172,109.1044295934718,112.51786787588213,119.66846377345345,125.32807879691089,133.2927733206664
131,10.0,30.0,334.39997573514916,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
132,12.0,30.0,335.3255166750309,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
133,14.0,30.0,327.1513353115727,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
134,16.0,30.0,338.1849971626203,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
135,18.0,30.0,344.0313294743577,38.27829736161054,46.76455788581021,131.25536034840516,143.96415794895032,160.3545434335801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,20.0,30.0,346.0723534489524,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
137,22.0,30.0,359.26094890510944,37.693204129189006,48.976246630114034,50.50851617956232,52.89727214724615,54.5522147967359,56.258933937941066,58.01904944880436,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,67.68090603063297
138,24.0,30.0,343.2814908224745,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
139,26.0,30.0,351.52326749246737,37.11705419138145,38.872472711048495,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,48.227632600028514,49.73648103084244,51.29253525353195,52.08872427338086
140,28.0,30.0,357.8964453822431,36.54971084772008,42.63629909197568,43.29812157776688,44.65274545784855,46.04975006461351,46.76455788581021,47.490461320349596,48.227632600028514,48.976246630114034,50.50851617956232,51.29253525353195,52.89727214724615
141,30.0,30.0,356.2024457619178,37.11705419138145,38.872472711048495,41.342847853623134,42.63629909197568,43.29812157776688,45.345868257568206,102.5850705070639,107.43674143118763,110.79800446610825,116.03809889760873,123.41240814824702,129.24908973679953
142,32.0,30.0,348.2257071113849,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688
143,34.0,30.0,355.0438773045649,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334
144,36.0,30.0,357.7222582738481,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
145,38.0,30.0,353.9950874151134,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688
146,40.0,30.0,353.4276875731299,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
147,0.0,35.0,391.6886592546998,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008
148,2.0,35.0,335.92321755027416,37.693204129189006,40.71091220978629,42.63629909197568,44.65274545784855,46.76455788581021,51.29253525353195,56.258933937941066,160.3545434335801,310.97978168838796,0.0,0.0,0.0
149,4.0,35.0,326.928209234054,37.11705419138145,40.08863585839502,42.63629909197568,46.04975006461351,48.227632600028514,49.73648103084244,51.29253525353195,52.08872427338086,52.89727214724615,53.718370715593814,54.5522147967359,54.5522147967359
150,6.0,35.0,336.0716952949963,37.11705419138145,40.08863585839502,42.63629909197568,44.65274545784855,46.76455788581021,53.718370715593814,0.0,0.0,0.0,0.0,0.0,0.0
151,8.0,35.0,390.337887296183,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008
152,10.0,35.0,331.8284424379233,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
153,12.0,35.0,339.49191685912234,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
154,14.0,35.0,372.30899113550026,35.99103948723757,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
155,16.0,35.0,339.1368544095481,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
156,18.0,35.0,366.01248712618894,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
157,20.0,35.0,351.82614523000336,37.11705419138145,40.08863585839502,43.29812157776688,76.55659472322108,80.17727171679005,82.68569570724627,87.94043442273875,90.69173651513641,94.98092264069919,99.47296206168487,104.17744854676172,109.1044295934718
158,22.0,35.0,363.6822457620238,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502
159,24.0,35.0,362.5154130702836,37.11705419138145,40.08863585839502,45.345868257568206,48.227632600028514,50.50851617956232,52.89727214724615,54.5522147967359,57.13221394346994,58.01904944880436,60.76300949937213,62.66403939845544,64.62454486839977
160,26.0,35.0,349.2184159262603,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688
161,28.0,35.0,334.8621066699065,35.99103948723757,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351,46.04975006461351,46.04975006461351
162,30.0,35.0,346.45842498900134,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
163,32.0,35.0,347.28237758493066,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
164,34.0,35.0,346.5564391915255,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
165,36.0,35.0,350.406026030162,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688
166,38.0,35.0,359.58317705190717,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,45.345868257568206,46.76455788581021,53.718370715593814,119.66846377345345,125.32807879691089,133.2927733206664,139.59673811319595,148.4682167655258
167,40.0,35.0,352.85081051671443,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
168,0.0,40.0,324.9384753680426,37.11705419138145,41.342847853623134,55.39900223305413,56.258933937941066,57.13221394346994,58.01904944880436,58.91965086935957,58.91965086935957,59.83423188672673,60.76300949937213,60.76300949937213,61.70620407412351
169,2.0,40.0,327.1464815062091,37.11705419138145,40.71091220978629,57.13221394346994,58.01904944880436,59.83423188672673,60.76300949937213,61.70620407412351,62.66403939845544,62.66403939845544,63.63674273358635,64.62454486839977,65.62768017420258
170,4.0,40.0,347.4301200642864,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,41.98459272639334
171,6.0,40.0,336.88295418086267,38.27829736161054,41.342847853623134,44.65274545784855,51.29253525353195,155.489890844194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,8.0,40.0,348.9807546214232,39.47587115477783,52.89727214724615,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291,76.55659472322108
173,10.0,40.0,348.1872157655381,36.54971084772008,39.47587115477783,51.29253525353195,55.39900223305413,77.744945422097,78.95174230955568,81.42182441957257,83.96918545278668,86.59624315553374,89.3054909156971,90.69173651513641,93.52911577162043
174,12.0,40.0,335.652200386647,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
175,14.0,40.0,349.86116620388736,38.27829736161054,41.98459272639334,43.29812157776688,51.29253525353195,73.09942169544017,75.38640825837804,77.744945422097,81.42182441957257,82.68569570724627,86.59624315553374,89.3054909156971,92.09950012922702
176,16.0,40.0,346.81262681073946,37.11705419138145,38.872472711048495,40.08863585839502,41.98459272639334,42.63629909197568,43.97021721136937,45.345868257568206,48.227632600028514,125.32807879691089,133.2927733206664,141.76363022611403,150.77281651675608
177,18.0,40.0,340.63523450534507,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
178,20.0,40.0,361.85506104765653,36.54971084772008,38.27829736161054,40.71091220978629,54.5522147967359,56.258933937941066,57.13221394346994,58.91965086935957,60.76300949937213,61.70620407412351,62.66403939845544,64.62454486839977,65.62768017420258
179,22.0,40.0,344.31605246720807,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
180,24.0,40.0,345.3947368421053,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,47.490461320349596
181,26.0,40.0,344.20318134278267,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
182,28.0,40.0,361.18527740012127,37.11705419138145,41.98459272639334,45.345868257568206,60.76300949937213,62.66403939845544,65.62768017420258,66.6463866603332,68.73148374079413,70.88181511305702,73.09942169544017,75.38640825837804,77.744945422097
183,30.0,40.0,348.9807546214232,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688
184,32.0,40.0,352.5236214807591,37.11705419138145,39.47587115477783,41.342847853623134,42.63629909197568,43.97021721136937,46.04975006461351,47.490461320349596,52.89727214724615,58.91965086935957,0.0,0.0,0.0
185,34.0,40.0,353.1163922874896,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
186,36.0,40.0,350.0889114695796,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
187,38.0,40.0,368.23683974282443,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,42.63629909197568,47.490461320349596,54.5522147967359,60.76300949937213,64.62454486839977,67.68090603063297,69.79836905659798,73.09942169544017
188,40.0,40.0,352.3377328944425,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
189,0.0,45.0,330.67890403563234,39.47587115477783,61.70620407412351,70.88181511305702,78.95174230955568,87.94043442273875,102.5850705070639,0.0,0.0,0.0,0.0,0.0,0.0
190,2.0,45.0,337.3777866181128,37.11705419138145,38.872472711048495,40.08863585839502,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,48.227632600028514,51.29253525353195,173.19248631106748,325.6872976782903,0.0
191,4.0,45.0,338.32509896584526,37.11705419138145,38.872472711048495,40.71091220978629,41.98459272639334,43.29812157776688,45.345868257568206,48.227632600028514,139.59673811319595,148.4682167655258,167.93837090557335,357.2219636627884,0.0
192,6.0,45.0,331.13080042048364,37.11705419138145,40.08863585839502,41.98459272639334,44.65274545784855,48.227632600028514,52.08872427338086,54.5522147967359,56.258933937941066,57.13221394346994,58.91965086935957,59.83423188672673,61.70620407412351
193,8.0,45.0,337.1817417233733,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,44.65274545784855,46.76455788581021,51.29253525353195,58.91965086935957,0.0,0.0,0.0,0.0
194,10.0,45.0,344.6443364228889,35.99103948723757,38.872472711048495,40.71091220978629,44.65274545784855,67.68090603063297,75.38640825837804,81.42182441957257,87.94043442273875,93.52911577162043,99.47296206168487,105.7945442944923,110.79800446610825
195,12.0,45.0,343.0678511972368,37.11705419138145,39.47587115477783,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,48.227632600028514,48.227632600028514,49.73648103084244
196,14.0,45.0,336.6772021437406,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
197,16.0,45.0,357.409148377476,37.693204129189006,40.71091220978629,47.490461320349596,50.50851617956232,52.89727214724615,54.5522147967359,56.258933937941066,57.13221394346994,58.91965086935957,60.76300949937213,62.66403939845544,64.62454486839977
198,18.0,45.0,339.3612928049251,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
199,20.0,45.0,362.6136803405572,35.99103948723757,38.27829736161054,40.08863585839502,43.29812157776688,44.65274545784855,47.490461320349596,49.73648103084244,50.50851617956232,52.89727214724615,53.718370715593814,55.39900223305413,57.13221394346994
200,22.0,45.0,342.96113107181196,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
201,24.0,45.0,371.6181340264735,35.99103948723757,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855
202,26.0,45.0,345.37309692375163,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
203,28.0,45.0,333.79757183081534,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
204,30.0,45.0,350.35035035035037,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351
205,32.0,45.0,368.9265158613305,37.11705419138145,40.08863585839502,43.97021721136937,46.04975006461351,47.490461320349596,49.73648103084244,52.08872427338086,52.89727214724615,54.5522147967359,55.39900223305413,57.13221394346994,58.91965086935957
206,34.0,45.0,351.4504303474657,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688
207,36.0,45.0,356.1161536225331,37.693204129189006,40.08863585839502,42.63629909197568,43.97021721136937,46.04975006461351,49.73648103084244,58.91965086935957,0.0,0.0,0.0,0.0,0.0
208,38.0,45.0,358.16386199727117,37.11705419138145,40.08863585839502,45.345868257568206,93.52911577162043,101.01703235912464,110.79800446610825,119.66846377345345,131.25536034840516,143.96415794895032,0.0,0.0,0.0
209,40.0,45.0,354.1941080091238,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206
210,0.0,50.0,330.0947618976333,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,47.490461320349596,48.976246630114034,50.50851617956232
211,2.0,50.0,352.0480811295327,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,48.227632600028514
212,4.0,50.0,347.47939549616274,37.11705419138145,48.227632600028514,52.89727214724615,54.5522147967359,58.01904944880436,60.76300949937213,62.66403939845544,65.62768017420258,67.68090603063297,68.73148374079413,70.88181511305702,73.09942169544017
213,6.0,50.0,343.36702119376486,37.11705419138145,41.342847853623134,42.63629909197568,43.97021721136937,46.04975006461351,85.27259818395133,87.94043442273875,92.09950012922702,94.98092264069919,99.47296206168487,104.17744854676172,107.43674143118763
214,8.0,50.0,335.5806839453939,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
215,10.0,50.0,333.046354615071,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
216,12.0,50.0,352.0171139386006,39.47587115477783,46.04975006461351,57.13221394346994,58.91965086935957,61.70620407412351,63.63674273358635,65.62768017420258,67.68090603063297,69.79836905659798,71.98207897447516,73.09942169544017,75.38640825837804
217,14.0,50.0,337.1508080916194,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
218,16.0,50.0,362.1105874238419,36.54971084772008,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,43.97021721136937,44.65274545784855,45.345868257568206,46.76455788581021,47.490461320349596,49.73648103084244,50.50851617956232
219,18.0,50.0,340.7141863807037,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206
220,20.0,50.0,345.1136292493583,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,44.65274545784855,46.76455788581021,51.29253525353195,195.90498652045613,214.87348286237525,0.0,0.0,0.0
221,22.0,50.0,341.75979168926983,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
222,24.0,50.0,373.4350252204662,35.99103948723757,36.54971084772008,37.11705419138145,38.27829736161054,38.27829736161054,38.872472711048495,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
223,26.0,50.0,356.3463589644138,37.11705419138145,48.227632600028514,51.29253525353195,52.89727214724615,58.01904944880436,93.52911577162043,96.45526520005703,99.47296206168487,102.5850705070639,105.7945442944923,109.1044295934718,112.51786787588213
224,28.0,50.0,357.87321063394677,37.11705419138145,41.342847853623134,42.63629909197568,43.97021721136937,46.04975006461351,78.95174230955568,81.42182441957257,83.96918545278668,87.94043442273875,90.69173651513641,93.52911577162043,96.45526520005703
225,30.0,50.0,346.5945708043195,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
226,32.0,50.0,368.9766367573451,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,43.29812157776688,46.04975006461351,50.50851617956232,52.89727214724615,54.5522147967359,57.13221394346994,58.01904944880436,60.76300949937213
227,34.0,50.0,349.51733320652426,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
228,36.0,50.0,344.16020228191485,38.872472711048495,41.98459272639334,43.29812157776688,44.65274545784855,45.345868257568206,46.76455788581021,47.490461320349596,47.490461320349596,48.976246630114034,49.73648103084244,50.50851617956232,51.29253525353195
229,38.0,50.0,353.9496283930206,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
230,40.0,50.0,359.1380686352753,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
231,0.0,55.0,344.62817667468977,37.11705419138145,52.89727214724615,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,65.62768017420258,66.6463866603332,68.73148374079413,70.88181511305702,73.09942169544017,75.38640825837804
232,2.0,55.0,343.1746377601046,39.47587115477783,43.29812157776688,65.62768017420258,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627,86.59624315553374,89.3054909156971
233,4.0,55.0,340.0154202004626,37.11705419138145,39.47587115477783,41.98459272639334,43.29812157776688,45.345868257568206,46.76455788581021,104.17744854676172,109.1044295934718,114.26442788693988,119.66846377345345,125.32807879691089,133.2927733206664
234,6.0,55.0,345.8552270410164,37.693204129189006,41.342847853623134,43.29812157776688,67.68090603063297,69.79836905659798,71.98207897447516,74.23410838276291,76.55659472322108,78.95174230955568,81.42182441957257,85.27259818395133,87.94043442273875
235,8.0,55.0,358.101471717465,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502
236,10.0,55.0,334.79092648264555,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
237,12.0,55.0,347.13476070528964,37.11705419138145,39.47587115477783,41.98459272639334,43.29812157776688,46.04975006461351,81.42182441957257,83.96918545278668,87.94043442273875,92.09950012922702,94.98092264069919,99.47296206168487,104.17744854676172
238,14.0,55.0,342.74788988543975,37.11705419138145,38.27829736161054,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
239,16.0,55.0,381.013270666298,35.99103948723757,36.54971084772008,36.54971084772008,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629
240,18.0,55.0,339.7168256120295,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
241,20.0,55.0,341.12532681508065,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
242,22.0,55.0,337.8274858280986,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206,46.04975006461351
243,24.0,55.0,343.16395611236476,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
244,26.0,55.0,371.9151947551782,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688
245,28.0,55.0,345.5083909180652,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
